Processed,Method,URI,Flags
true,GET,http://127.0.0.1/xvwa/img/1973975187img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/1980439284img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/1982956893img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/1996925321img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2005009059img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2054360340img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2057874225img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2078870025img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2097027116img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2100385309img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/2131769825img1.jpg,
true,GET,http://127.0.0.1/xvwa/img/XVWA0987.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA1672.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA3671.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA3876.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA4276.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA4589.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA5642.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA7569.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA7619.png,
true,GET,http://127.0.0.1/xvwa/img/XVWA9680.png,
true,GET,http://127.0.0.1/xvwa/img/license.png,
true,GET,http://127.0.0.1/xvwa/img/uploads/,
true,GET,http://127.0.0.1/icons/image2.gif,
true,GET,http://127.0.0.1/icons/folder.gif,
true,GET,http://127.0.0.1/xvwa/css/?C=N;O=D,
true,GET,http://127.0.0.1/xvwa/css/?C=M;O=A,
true,GET,http://127.0.0.1/xvwa/css/?C=S;O=A,
true,GET,http://127.0.0.1/xvwa/css/?C=D;O=A,
true,GET,http://127.0.0.1/xvwa/css/bootstrap.css,
true,GET,http://127.0.0.1/xvwa/css/bootstrap.min.css.bak,
true,GET,http://127.0.0.1/icons/text.gif,
true,GET,http://127.0.0.1/xvwa/img/?C=N;O=A,
true,GET,http://127.0.0.1/xvwa/img/?C=S;O=D,
true,GET,http://127.0.0.1/xvwa/img/?C=M;O=D,
true,GET,http://127.0.0.1/xvwa/img/?C=D;O=D,
false,GET,http://getbootstrap.com/javascript/,Out of Scope
false,GET,http://www.modernizr.com/,Out of Scope
false,GET,http://blog.alexmaccaw.com/css-transitions,Out of Scope
false,GET,https://github.com/twbs/bootstrap/issues/14093,Out of Scope
true,GET,http://127.0.0.1/xvwa/setup/?action=do,
false,GET,http://localhost/xvwa/,Out of Scope
false,GET,http://localhost/xvwa/setup/,Out of Scope
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=N;O=D,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=M;O=A,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=S;O=A,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=D;O=A,
true,GET,http://127.0.0.1/xvwa/img/uploads,
true,GET,http://127.0.0.1/xvwa/css/?C=N;O=A,
true,GET,http://127.0.0.1/xvwa/css/?C=M;O=D,
true,GET,http://127.0.0.1/xvwa/css/?C=S;O=D,
true,GET,http://127.0.0.1/xvwa/css/?C=D;O=D,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=N;O=A,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=S;O=D,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=M;O=D,
true,GET,http://127.0.0.1/xvwa/img/uploads/?C=D;O=D,
false,GET,https://www.owasp.org/index.php/SQL_Injection,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/sqli/,
false,GET,https://www.owasp.org/index.php/Blind_SQL_Injection,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/sqli_blind/,
false,GET,http://blog.portswigger.net/2015/08/server-side-template-injection.html,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/ssti/?name=ZAP,
false,GET,https://www.owasp.org/index.php/Guide_to_Cryptography,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/crypto/?item=ZAP,
false,GET,https://www.owasp.org/index.php/Cross-Site_Request_Forgery_(CSRF),Out of Scope
false,GET,https://www.owasp.org/index.php/Cross-Site_Request_Forgery_,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/csrf/?confirm=ZAP&passwd=ZAP&submit=submit,
false,GET,https://www.owasp.org/index.php/Testing_for_Insecure_Direct_Object_References_(OTG-AUTHZ-004),Out of Scope
false,GET,https://www.owasp.org/index.php/Testing_for_Insecure_Direct_Object_References_,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/idor/?item=1,
false,GET,https://www.owasp.org/index.php/Top_10_2013-A7-Missing_Function_Level_Access_Control,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/missfunc/?action=view&item=1,
false,GET,https://www.owasp.org/index.php/Types_of_Cross-Site_Scripting,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/reflected_xss/?item=ZAP,
false,GET,https://www.owasp.org/index.php/CSV_Excel_Macro_Injection,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/formula_injection/export.php,
false,GET,https://www.owasp.org/index.php/Testing_for_Local_File_Inclusion,Out of Scope
false,GET,https://www.owasp.org/index.php/Testing_for_Remote_File_Inclusion,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/fi/?file=readme.txt,
false,GET,https://docs.google.com/document/d/1v1TkWZtrhzRLy0bYXBcdLUedXGb9njTNIJXa3u9akHM/edit,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/ssrf_xspa/,
false,GET,https://www.owasp.org/index.php/Unrestricted_File_Upload,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/fileupload/,
false,GET,https://www.owasp.org/index.php/Session_Management_Cheat_Sheet,Out of Scope
false,GET,https://www.owasp.org/index.php/Session_Management_Cheat_Shee,Out of Scope
false,GET,https://www.owasp.org/index.php/PHP_Object_In%0D%0Ajection,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/php_object_injection/?r=a:2:%7Bi:0;s:4:%22XVWA%22;i:1;s:33:%22Xtreme%20Vulnerable%20Web%20Application%22;%7D,
false,GET,https://www.owasp.org/index.php/PHP_Object_Injection,Out of Scope
false,GET,https://www.owasp.org/index.php/Unvalidated_Redirects_and_Forwards_Cheat_Sheet,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/redirect/redirect.php?forward=https://www.owasp.org,
true,GET,http://127.0.0.1/xvwa/vulnerabilities/redirect/redirect.php?forward=http://www.webappsec.org/,
false,GET,http://www.webappsec.org/,Out of Scope
false,GET,https://www.owasp.org/,Out of Scope
false,GET,https://www.owasp.org/index.php/Command_Injection,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/cmdi/?target=ZAP,
false,GET,https://www.owasp.org/index.php/Cross-site_Scripting_(XSS),Out of Scope
false,GET,https://www.owasp.org/index.php/Cross-site_Scripting_,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/stored_xss/,
false,GET,https://www.owasp.org/index.php/XPATH_Injection,Out of Scope
true,POST,http://127.0.0.1/xvwa/vulnerabilities/xpath/,
false,GET,https://www.owasp.org/index.php/DOM_Based_XSS,Out of Scope
true,GET,http://127.0.0.1/xvwa/vulnerabilities/dom_xss/?search=ZAP,
true,GET,http://127.0.0.1/xvwa/img/1324412200img1.jpg,
