Processed,Method,URI,Flags
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=register.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter,Seed
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=sqlmap-targets.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/jquery.gritter.css,Seed
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=view-someones-blog.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=pen-test-tool-lookup.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=pen-test-tool-lookup-ajax.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/soap/ws-user-account.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/rest/ws-user-account.php,
true,GET,http://127.0.0.1:1234/mutillidae/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=add-to-your-blog.php,
true,GET,http://127.0.0.1:1234/mutillidae/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=dns-lookup.php,
true,GET,http://127.0.0.1:1234/mutillidae/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=echo.php,
true,GET,http://127.0.0.1:1234/mutillidae/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=cors.php,
false,GET,http://127.0.0.1:1234/,Out of Context
false,GET,http://127.0.0.1:1234/icons/blank.gif,Out of Context
false,GET,http://127.0.0.1:1234/icons/back.gif,Out of Context
false,GET,http://127.0.0.1:1234/icons/folder.gif,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=content-security-policy.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php&page=document-viewer.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=capture-data.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=source-viewer.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=text-file-viewer.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=repeater.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=set-background-color.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?iv=6bc24fc1ab650b25b4114e93a98f1eba&page=view-user-privilege-level.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/soap/ws-lookup-dns-record.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=styling-frame.php&page-to-frame=styling.php%3Fpage-title%3DStyling+with+Mutillidae,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=browser-info.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-info-xpath.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=html5-storage.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=arbitrary-file-inclusion.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-poll.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=back-button-discussion.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=password-generator.php&username=anonymous,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=site-footer-xss-discussion.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=conference-room-lookup.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=xml-validator.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=privilege-escalation.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=edit-account-profile.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=jwt.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=phpinfo.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=robots-txt.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=secret-administrative-pages.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=client-side-comments.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=cache-control.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=framing.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/framer.html,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=ssl-misconfiguration.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=credits.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=client-side-control-challenge.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=directory-browsing.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-agent-impersonation.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=upload-file.php,
false,GET,http://www.dynamicdrive.com/,Out of Context
false,GET,http://www.dynamicdrive.com/dynamicindex1/ddlevelsmenu/,Out of Context
false,GET,http://www.dynamicdrive.com/forums/showthread.php?highlight=smooth&t=39177,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/?page=credits.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/soap/ws-hello-world.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=nice-tabby-cat.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/?page=text-file-viewer.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/?page=show-log.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-1.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-2.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-3.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-4.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-5.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-6.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-7.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-8.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-9.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-10.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-11.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-12.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-13.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-14.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-15.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-16.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-17.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-18.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-19.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-20.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-21.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-22.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-23.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-24.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-25.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-26.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-27.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-28.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-29.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-30.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-31.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-32.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-33.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-34.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-35.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-36.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-37.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-38.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-39.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-40.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-41.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-42.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-43.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-44.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-45.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-46.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-47.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-48.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-49.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-50.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-51.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-52.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-53.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-54.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-55.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-56.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-57.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-58.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-59.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-60.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-61.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-62.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-63.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=documentation/installation.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/documentation/mutillidae-installation-on-xampp-win7.pdf,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=documentation/usage-instructions.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=documentation/vulnerabilities.php,
false,GET,https://www.sans.org/reading-room/whitepapers/application/introduction-owasp-mutillidae-ii-web-pen-test-training-environment-34380,Out of Context
false,GET,https://github.com/webpwnized/mutillidae,Out of Context
false,GET,https://www.owasp.org/index.php/Top_Ten,Out of Context
false,GET,https://addons.mozilla.org/en-US/firefox/collections/jdruin/pro-web-developer-qa-pack/,Out of Context
false,GET,http://www.youtube.com/user/webpwnized,Out of Context
false,GET,https://twitter.com/webpwnized,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=60,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=62,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=61,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=64,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=40,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=56,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=57,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=59,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=39,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=9,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=1,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/includes/pop-up-help-context-generator.php?pagename=/opt/lampp/htdocs/mutillidae/mutillidae/home.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=./documentation/vulnerabilities.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/documentation/mutillidae-test-scripts.txt,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/configuration/openldap/mutillidae.ldif,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/coykillericon-50-38.png,
false,GET,https://www.paypalobjects.com/en_US/i/scr/pixel.gif,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/youtube-play-icon-40-40.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/twitter-bird-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/pdf-icon-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/down_arrow_16_16.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/link-icon-16-16.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/arrow-45-degree-left-up.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/question-mark-40-61.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/help-easy-button-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/siren-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/installation-icon-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/help-icon-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/ldap-server-48-59.png,
false,POST,https://www.paypal.com/cgi-bin/webscr,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-hints&page=home.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-security&page=home.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-enforce-ssl&page=home.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/includes/pop-up-help-context-generator.php?pagename=home.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-hints&page=login.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-security&page=login.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-enforce-ssl&page=login.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/includes/pop-up-help-context-generator.php?pagename=login.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=54,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=48,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=25,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=13,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=12,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=53,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=10,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=55,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=11,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/back-button-64-64.png,
true,POST,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=login.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=/opt/lampp/htdocs/mutillidae/mutillidae/home.php&popUpNotificationCode=L1H0,
false,GET,http://jacklmoore.com/notes/ie-transparency-problems/,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=/opt/lampp/htdocs/mutillidae/mutillidae/home.php&popUpNotificationCode=SL1,
false,GET,http://www.opensource.org/licenses/mit-license.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=/opt/lampp/htdocs/mutillidae/mutillidae/home.php&popUpNotificationCode=SSLE1,
false,GET,http://jquery.com/,Out of Context
false,GET,http://sizzlejs.com/,Out of Context
false,GET,http://jquery.org/license,Out of Context
false,GET,http://json.org/json2.js,Out of Context
false,GET,http://weblogs.java.net/blog/driscoll/archive/2009/09/08/eval-javascript-global-context,Out of Context
false,GET,http://bugs.jquery.com/ticket/12282,Out of Context
false,GET,http://javascript.nwbox.com/IEContentLoaded/,Out of Context
false,GET,http://perfectionkills.com/detecting-event-support-without-browser-sniffing/,Out of Context
false,GET,https://developer.mozilla.org/en/Security/CSP,Out of Context
false,GET,http://blindsignals.com/index.php/2009/07/jquery-delay/,Out of Context
false,GET,http://fluidproject.org/blog/2008/01/09/getting-setting-and-removing-tabindex-values-with-javascript/,Out of Context
false,GET,http://www.w3.org/TR/2003/WD-DOM-Level-3-Events-20030331/ecma-script-binding.html,Out of Context
false,GET,http://www.w3.org/TR/css3-selectors/,Out of Context
false,GET,http://www.w3.org/TR/css3-syntax/,Out of Context
false,GET,http://www.w3.org/TR/CSS21/syndata.html,Out of Context
false,GET,http://www.w3.org/TR/selectors/,Out of Context
false,GET,http://www.w3.org/TR/2011/REC-css3-selectors-20110929/,Out of Context
false,GET,http://bugs.jquery.com/ticket/12359,Out of Context
false,GET,http://api.jquery.com/jQuery.browser,Out of Context
false,GET,https://developer.mozilla.org/en-US/docs/CSS/display,Out of Context
false,GET,http://dev.w3.org/csswg/cssom/,Out of Context
false,GET,http://erik.eae.net/archives/2007/07/27/18.54.15/,Out of Context
false,GET,https://bugzilla.mozilla.org/show_bug.cgi?id=649285,Out of Context
false,GET,https://bugzilla.mozilla.org/show_bug.cgi?id=491668,Out of Context
false,GET,https://bugs.webkit.org/show_bug.cgi?id=29084,Out of Context
false,GET,http://helpful.knobs-dials.com/index.php/Component_returned_failure_code:_0x80040111_,Out of Context
false,GET,https://github.com/jquery/jquery/pull/764,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=show-log.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=captured-data.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=N;O=D,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-info.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/add-icon-32-32.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/ajax_logo-75-79.jpg,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/bullet_black.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/cage-48-48.png,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/?page=add-to-your-blog.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/cors-icon-75-75.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/delete-icon-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/down.gif,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/edit-icon-20-20.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/green-checkmark-36-36.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/information-icon-64-64.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/magnifying-glass-icon.jpeg,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/mail-icon-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/malware-icon-75-75.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/new-icon-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/red-x-24-24.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/refresh-button-48px-by-48px.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/rene-magritte-frame.jpg,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/right.gif,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/shield-icon-75-75.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/sign-post-60-75.gif,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/spider-in-web-48-48.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/sql-logo-64-64.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/up_arrow_16_16.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/upload-32-32.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/xml-logo-64-64.png,
